Product_ID,Seller_ID,Product_Name,Category,Brand,Cost_Price,Selling_Price,Stock,Rating
860,98,Shampoo,Beauty,Prestige,1276,2044,310,4.1
861,198,Storage Box,Home & Kitchen,Prestige,230,267,300,4.2
862,32,Lipstick,Beauty,Nike,990,1151,271,4.4
863,217,Saree,Fashion,Lakme,1879,2997,200,3.9
864,174,Bluetooth Earbuds,Electronics,Milton,1714,3040,329,4.1
865,261,Tea,Grocery,Prestige,396,607,62,3.8
866,50,Face Wash,Beauty,Lakme,873,1226,108,5.0
867,107,Spices,Grocery,Prestige,1293,1845,337,3.8
868,281,Storage Box,Home & Kitchen,Prestige,1471,1987,219,4.2
869,18,Smart Watch,Electronics,Nike,1763,2077,217,3.5
870,190,Bluetooth Earbuds,Electronics,Nike,584,932,212,4.6
871,53,Bedsheet,Home & Kitchen,Nike,587,927,105,4.8
872,66,Saree,Fashion,Nike,2234,2751,376,4.3
873,196,Smart Watch,Electronics,Nike,1990,3552,241,4.6
874,89,Storage Box,Home & Kitchen,Generic,984,1450,267,3.6
875,248,Power Bank,Electronics,Nike,1694,2018,380,4.1
876,210,Men T-Shirt,Fashion,Generic,84,142,121,4.8
877,236,Spices,Grocery,Generic,1211,1702,171,4.7
878,282,Storage Box,Home & Kitchen,Lakme,1536,1810,42,4.3
879,45,Spices,Grocery,Prestige,791,1152,21,3.8
880,183,Face Wash,Beauty,Milton,1826,3203,104,4.2
881,220,Smart Watch,Electronics,Nike,1815,3056,152,3.7
882,14,Women's Kurti,Fashion,Nike,578,1009,113,3.6
883,88,Tea,Grocery,Nike,2209,3002,144,4.9
884,168,Tea,Grocery,Generic,350,440,174,3.8
885,177,Bedsheet,Home & Kitchen,Generic,350,625,231,3.6
886,141,Tea,Grocery,Boat,1830,2785,395,4.3
887,295,Shampoo,Beauty,Lakme,1512,2515,384,3.5
888,22,Bedsheet,Home & Kitchen,Boat,1465,2447,95,4.2
889,251,Shampoo,Beauty,Mamaearth,1834,2472,111,5.0
890,130,Power Bank,Electronics,Generic,1066,1412,95,4.6
891,34,Women's Kurti,Fashion,Milton,344,411,50,4.3
892,225,Smart Watch,Electronics,Generic,2100,3210,392,4.1
893,242,Men T-Shirt,Fashion,Boat,2075,3398,194,3.8
894,57,Power Bank,Electronics,Nike,1825,2367,40,4.0
895,276,Lipstick,Beauty,Lakme,330,442,160,5.0
896,126,Saree,Fashion,Mamaearth,309,550,73,4.6
897,56,Face Wash,Beauty,Lakme,1280,1730,280,4.4
898,209,Men T-Shirt,Fashion,Mamaearth,1262,1850,292,4.2
899,67,Tea,Grocery,Boat,1439,2332,330,4.0
900,112,Women's Kurti,Fashion,Generic,1686,2396,236,4.7
901,256,Spices,Grocery,Generic,492,760,193,5.0
902,7,Face Wash,Beauty,Puma,1719,2819,113,5.0
903,245,Women's Kurti,Fashion,Prestige,1492,2002,193,4.7
904,262,Face Wash,Beauty,Boat,1584,2162,312,4.7
905,73,Saree,Fashion,Mamaearth,1481,1917,301,3.5
906,13,Bedsheet,Home & Kitchen,Boat,407,729,187,4.2
907,184,Tea,Grocery,Prestige,1850,3073,159,4.5
908,112,Mixer,Home & Kitchen,Milton,1750,2176,295,4.1
909,134,Dry Fruits,Grocery,Generic,86,121,237,5.0
910,173,Women's Kurti,Fashion,Lakme,200,294,72,3.6
911,182,Power Bank,Electronics,Milton,127,163,325,4.4
912,39,Jeans,Fashion,Milton,1949,2837,384,5.0
913,169,Bedsheet,Home & Kitchen,Milton,937,1514,309,4.6
914,290,Power Bank,Electronics,Milton,1165,1905,80,3.8
915,253,Face Wash,Beauty,Milton,85,114,187,4.7
916,256,Power Bank,Electronics,Lakme,318,424,347,4.7
917,101,Spices,Grocery,Milton,1103,1919,116,3.7
918,159,Bedsheet,Home & Kitchen,Lakme,2404,2993,322,4.9
919,116,Men T-Shirt,Fashion,Lakme,1605,2720,308,4.4
920,136,Saree,Fashion,Mamaearth,2035,3633,342,3.5
921,79,Bedsheet,Home & Kitchen,Lakme,1137,1712,274,4.0
922,127,Men T-Shirt,Fashion,Generic,334,583,395,4.4
923,14,Jeans,Fashion,Generic,2330,2830,203,4.6
924,40,Mixer,Home & Kitchen,Boat,2061,3396,161,4.5
925,63,Women's Kurti,Fashion,Generic,748,978,185,4.9
926,78,Bedsheet,Home & Kitchen,Nike,522,799,23,4.2
927,185,Bedsheet,Home & Kitchen,Boat,1995,3237,130,4.0
928,147,Storage Box,Home & Kitchen,Puma,2057,3552,233,4.5
929,161,Lipstick,Beauty,Lakme,2395,4057,344,4.1
930,293,Tea,Grocery,Boat,226,350,102,3.6
931,195,Shampoo,Beauty,Milton,1220,2147,245,4.5
932,36,Bedsheet,Home & Kitchen,Lakme,108,184,20,3.7
933,288,Jeans,Fashion,Mamaearth,1995,2387,116,5.0
934,50,Men T-Shirt,Fashion,Mamaearth,1596,2556,268,4.4
935,214,Bedsheet,Home & Kitchen,Lakme,470,647,74,4.6
936,189,Jeans,Fashion,Puma,1618,2583,273,4.2
937,94,Bluetooth Earbuds,Electronics,Milton,544,820,397,3.6
938,284,Mixer,Home & Kitchen,Prestige,473,630,90,3.6
939,103,Storage Box,Home & Kitchen,Lakme,675,830,132,4.8
940,166,Bedsheet,Home & Kitchen,Milton,244,353,352,4.5
941,265,Shampoo,Beauty,Generic,819,1225,79,4.9
942,183,Power Bank,Electronics,Mamaearth,2136,2684,210,4.3
943,160,Power Bank,Electronics,Generic,1346,1849,213,4.1
944,71,Power Bank,Electronics,Nike,613,883,239,4.8
945,221,Face Wash,Beauty,Prestige,884,1339,385,3.9
946,152,Tea,Grocery,Boat,1222,1687,230,4.3
947,101,Mixer,Home & Kitchen,Puma,1621,2813,73,5.0
948,155,Dry Fruits,Grocery,Prestige,2342,2962,146,3.6
949,117,Spices,Grocery,Boat,2465,2965,333,4.9
950,235,Shampoo,Beauty,Mamaearth,828,1009,211,3.8
951,280,Spices,Grocery,Prestige,1346,1568,179,4.2
952,197,Dry Fruits,Grocery,Nike,702,891,347,4.4
953,17,Storage Box,Home & Kitchen,Milton,1357,2345,89,3.7
954,213,Face Wash,Beauty,Lakme,1576,2283,77,4.7
955,21,Bluetooth Earbuds,Electronics,Boat,1324,2332,58,4.1
956,174,Spices,Grocery,Milton,1204,1814,102,3.9
957,164,Men T-Shirt,Fashion,Boat,1049,1827,148,3.8
958,34,Dry Fruits,Grocery,Lakme,2464,2979,242,3.8
959,167,Saree,Fashion,Generic,137,187,221,4.8
960,52,Power Bank,Electronics,Boat,1637,2248,112,4.7
961,229,Shampoo,Beauty,Mamaearth,629,938,362,3.7
962,92,Storage Box,Home & Kitchen,Milton,910,1229,317,4.2
963,134,Women's Kurti,Fashion,Puma,990,1557,127,3.6
964,140,Jeans,Fashion,Boat,1129,1465,164,3.8
965,48,Face Wash,Beauty,Puma,271,452,90,4.1
966,249,Storage Box,Home & Kitchen,Generic,2353,3227,394,3.5
967,145,Jeans,Fashion,Generic,462,682,110,3.6
968,247,Shampoo,Beauty,Prestige,1546,2639,337,3.9
969,42,Tea,Grocery,Prestige,601,1004,218,4.3
970,175,Power Bank,Electronics,Boat,804,1081,360,4.6
971,300,Shampoo,Beauty,Milton,2284,3791,284,3.6
972,30,Storage Box,Home & Kitchen,Puma,1534,2570,345,3.8
973,120,Spices,Grocery,Prestige,1443,2571,175,4.7
974,270,Dry Fruits,Grocery,Mamaearth,523,778,203,4.3
975,200,Shampoo,Beauty,Prestige,962,1180,364,4.3
976,76,Mixer,Home & Kitchen,Prestige,1731,2758,238,4.3
977,20,Face Wash,Beauty,Nike,1718,2930,359,4.7
978,219,Spices,Grocery,Mamaearth,1334,2112,334,4.6
979,60,Smart Watch,Electronics,Mamaearth,778,1318,131,5.0
980,261,Bedsheet,Home & Kitchen,Boat,2450,2912,31,3.9
981,36,Shampoo,Beauty,Mamaearth,345,416,300,4.8
982,127,Men T-Shirt,Fashion,Boat,576,909,195,4.9
983,192,Tea,Grocery,Nike,1270,2277,384,4.9
984,103,Storage Box,Home & Kitchen,Mamaearth,1918,2877,63,5.0
985,14,Spices,Grocery,Boat,785,1211,44,4.2
986,256,Jeans,Fashion,Generic,2186,2858,340,4.3
987,194,Women's Kurti,Fashion,Lakme,627,956,82,4.8
988,72,Spices,Grocery,Prestige,260,357,341,3.6
989,117,Mixer,Home & Kitchen,Boat,1282,1538,289,4.7
990,108,Women's Kurti,Fashion,Lakme,1981,3070,126,4.8
991,94,Shampoo,Beauty,Milton,858,1489,21,4.5
992,158,Storage Box,Home & Kitchen,Milton,2349,2786,227,4.4
993,89,Dry Fruits,Grocery,Prestige,1128,1474,284,4.1
994,9,Dry Fruits,Grocery,Mamaearth,2398,3993,221,3.7
995,177,Tea,Grocery,Prestige,163,252,120,4.6
996,222,Face Wash,Beauty,Puma,1920,2675,249,4.8
997,29,Lipstick,Beauty,Generic,1847,3079,156,3.8
998,238,Shampoo,Beauty,Puma,2283,3765,222,4.6
999,131,Bluetooth Earbuds,Electronics,Puma,1724,2612,349,3.7
1000,251,Spices,Grocery,Nike,929,1338,174,4.6
1001,127,Smart Watch,Electronics,Milton,2105,3730,60,4.0
1002,83,Bedsheet,Home & Kitchen,Mamaearth,1190,1417,334,4.9
1003,121,Spices,Grocery,Milton,2073,3307,318,4.0
1004,249,Bedsheet,Home & Kitchen,Generic,1361,1725,63,4.1
1005,94,Smart Watch,Electronics,Milton,2451,3352,257,4.9
1006,49,Bluetooth Earbuds,Electronics,Nike,925,1542,36,4.7
1007,148,Jeans,Fashion,Generic,529,687,168,4.6
1008,136,Bluetooth Earbuds,Electronics,Nike,1573,2321,140,4.5
1009,22,Smart Watch,Electronics,Puma,908,1324,375,3.7
1010,124,Power Bank,Electronics,Milton,565,724,165,4.7
1011,133,Face Wash,Beauty,Puma,2186,3092,384,4.9
1012,294,Face Wash,Beauty,Generic,1798,2953,392,3.9
1013,190,Shampoo,Beauty,Nike,894,1377,22,3.5
1014,138,Storage Box,Home & Kitchen,Boat,2114,3529,358,4.4
1015,43,Storage Box,Home & Kitchen,Nike,1716,2704,232,4.3
1016,249,Women's Kurti,Fashion,Mamaearth,472,618,28,4.3
1017,245,Men T-Shirt,Fashion,Lakme,1266,1851,96,4.5
1018,6,Women's Kurti,Fashion,Nike,1322,1744,256,4.0
1019,193,Face Wash,Beauty,Nike,2382,3668,131,5.0
1020,33,Tea,Grocery,Boat,1847,3311,367,5.0
1021,236,Dry Fruits,Grocery,Milton,1131,1668,53,3.7
1022,216,Power Bank,Electronics,Prestige,106,128,386,4.3
1023,270,Dry Fruits,Grocery,Prestige,2067,3504,315,4.6
1024,266,Saree,Fashion,Lakme,250,295,40,4.6
1025,234,Shampoo,Beauty,Milton,2070,2439,316,3.7
1026,236,Mixer,Home & Kitchen,Milton,643,1074,396,4.6
1027,236,Mixer,Home & Kitchen,Puma,1656,2876,28,3.7
1028,121,Spices,Grocery,Generic,2276,3182,278,4.9
1029,222,Face Wash,Beauty,Boat,1707,1989,274,4.3
1030,286,Tea,Grocery,Prestige,527,781,286,4.7
1031,179,Dry Fruits,Grocery,Milton,1631,2903,210,4.5
1032,233,Shampoo,Beauty,Prestige,1797,2472,32,4.2
1033,237,Face Wash,Beauty,Milton,1906,2605,372,3.9
1034,182,Bedsheet,Home & Kitchen,Lakme,2263,3344,318,4.3
1035,29,Smart Watch,Electronics,Prestige,2426,3749,155,4.4
1036,188,Dry Fruits,Grocery,Puma,739,1057,223,4.8
1037,67,Storage Box,Home & Kitchen,Boat,2388,3036,110,3.9
1038,97,Dry Fruits,Grocery,Lakme,1398,2345,388,4.8
1039,172,Bluetooth Earbuds,Electronics,Prestige,215,284,109,4.1
1040,120,Bluetooth Earbuds,Electronics,Mamaearth,1346,2418,161,3.9
1041,226,Bluetooth Earbuds,Electronics,Mamaearth,1931,2822,39,4.2
1042,133,Jeans,Fashion,Mamaearth,2248,3824,94,3.8
1043,44,Men T-Shirt,Fashion,Boat,1167,2089,81,5.0
1044,238,Bedsheet,Home & Kitchen,Milton,2223,3743,218,4.0
1045,192,Spices,Grocery,Prestige,1366,1786,120,4.5
1046,58,Face Wash,Beauty,Generic,1721,2581,373,4.1
1047,269,Women's Kurti,Fashion,Mamaearth,1936,3070,343,4.0
1048,298,Shampoo,Beauty,Milton,123,189,172,3.8
1049,242,Lipstick,Beauty,Nike,1018,1355,181,4.8
1050,77,Mixer,Home & Kitchen,Mamaearth,2356,4161,194,3.5
1051,293,Bedsheet,Home & Kitchen,Generic,1475,1727,126,4.8
1052,21,Face Wash,Beauty,Nike,833,1054,251,4.8
1053,142,Spices,Grocery,Boat,2075,3419,83,4.2
1054,90,Tea,Grocery,Nike,2211,2575,279,4.6
1055,66,Saree,Fashion,Nike,482,657,360,3.6
1056,100,Bedsheet,Home & Kitchen,Nike,1329,1702,194,5.0
1057,270,Women's Kurti,Fashion,Lakme,1441,1803,82,3.8
1058,150,Dry Fruits,Grocery,Generic,136,205,230,4.1
1059,242,Lipstick,Beauty,Milton,819,956,88,3.7
1060,268,Face Wash,Beauty,Puma,162,236,191,4.2
1061,97,Smart Watch,Electronics,Lakme,2020,3379,335,4.8
1062,67,Storage Box,Home & Kitchen,Milton,912,1170,199,3.8
1063,234,Bedsheet,Home & Kitchen,Puma,2226,3754,208,3.9
1064,20,Mixer,Home & Kitchen,Mamaearth,1389,1791,374,5.0
1065,219,Jeans,Fashion,Prestige,1957,2637,378,4.2
1066,286,Lipstick,Beauty,Lakme,843,1451,359,3.8
1067,275,Shampoo,Beauty,Mamaearth,1759,2084,122,3.7
1068,115,Face Wash,Beauty,Milton,1191,1380,189,4.4
1069,226,Dry Fruits,Grocery,Generic,904,1411,130,4.7
1070,63,Men T-Shirt,Fashion,Milton,1306,2161,346,3.7
1071,157,Spices,Grocery,Puma,1824,2989,390,4.8
1072,218,Shampoo,Beauty,Mamaearth,574,675,250,4.5
1073,270,Tea,Grocery,Lakme,902,1141,131,3.6
1074,135,Women's Kurti,Fashion,Mamaearth,789,1011,262,3.7
1075,23,Power Bank,Electronics,Boat,1536,2433,353,4.2
1076,66,Shampoo,Beauty,Lakme,507,733,159,4.0
1077,296,Spices,Grocery,Puma,1070,1759,299,4.8
1078,43,Men T-Shirt,Fashion,Mamaearth,1364,1834,253,3.9
1079,275,Power Bank,Electronics,Boat,1279,2016,169,4.0
1080,114,Men T-Shirt,Fashion,Lakme,1686,2786,204,4.3
1081,115,Men T-Shirt,Fashion,Milton,1713,2250,39,5.0
1082,73,Face Wash,Beauty,Puma,750,1157,56,4.9
1083,36,Shampoo,Beauty,Lakme,1583,2185,266,4.3
1084,297,Storage Box,Home & Kitchen,Puma,2181,3216,48,4.4
1085,181,Men T-Shirt,Fashion,Lakme,1133,1740,132,3.6
1086,53,Bluetooth Earbuds,Electronics,Mamaearth,1670,2412,129,3.9
1087,56,Mixer,Home & Kitchen,Lakme,1201,1958,225,4.4
1088,99,Face Wash,Beauty,Boat,2222,3338,335,4.5
1089,146,Mixer,Home & Kitchen,Lakme,297,496,196,3.8
1090,157,Jeans,Fashion,Boat,1750,2846,147,4.0
1091,210,Saree,Fashion,Puma,2489,4009,276,4.7
1092,34,Tea,Grocery,Nike,381,641,24,4.3
1093,115,Jeans,Fashion,Nike,1606,2865,236,3.6
1094,82,Smart Watch,Electronics,Boat,1835,2325,110,4.2
1095,246,Shampoo,Beauty,Milton,1143,1938,333,4.9
1096,68,Shampoo,Beauty,Prestige,495,759,246,3.9
1097,189,Women's Kurti,Fashion,Nike,144,245,139,3.5
1098,72,Saree,Fashion,Milton,587,726,206,3.9
1099,103,Smart Watch,Electronics,Mamaearth,1799,2170,375,3.9
1100,101,Women's Kurti,Fashion,Boat,2485,3996,315,4.2
1101,29,Shampoo,Beauty,Milton,2285,3503,384,3.8
1102,72,Mixer,Home & Kitchen,Boat,1211,1806,34,3.7
1103,229,Saree,Fashion,Nike,1322,1997,154,4.5
1104,29,Mixer,Home & Kitchen,Lakme,2111,3697,52,4.0
1105,27,Bedsheet,Home & Kitchen,Lakme,1028,1553,67,4.7
1106,170,Jeans,Fashion,Mamaearth,1604,2750,339,4.3
1107,176,Bedsheet,Home & Kitchen,Generic,2069,3325,292,3.7
1108,112,Tea,Grocery,Mamaearth,1009,1791,285,3.6
1109,247,Women's Kurti,Fashion,Puma,697,1174,390,3.7
1110,277,Spices,Grocery,Lakme,2012,2427,90,4.0
1111,238,Tea,Grocery,Milton,331,465,193,4.5
1112,32,Mixer,Home & Kitchen,Mamaearth,1011,1200,348,4.9
1113,24,Men T-Shirt,Fashion,Lakme,812,1332,124,4.7
1114,4,Storage Box,Home & Kitchen,Nike,1739,2443,21,3.9
1115,177,Mixer,Home & Kitchen,Boat,512,692,233,4.0
1116,43,Men T-Shirt,Fashion,Prestige,2363,3381,339,4.9
1117,69,Bluetooth Earbuds,Electronics,Milton,1812,2826,24,4.1
1118,124,Bluetooth Earbuds,Electronics,Prestige,504,604,101,4.1
1119,290,Shampoo,Beauty,Mamaearth,470,815,106,4.3
1120,105,Men T-Shirt,Fashion,Generic,794,1051,384,4.9
1121,104,Power Bank,Electronics,Lakme,2084,3241,64,4.9
1122,246,Men T-Shirt,Fashion,Puma,460,760,51,4.6
1123,119,Spices,Grocery,Generic,2059,3373,108,4.8
1124,280,Shampoo,Beauty,Nike,1661,2403,350,4.3
1125,257,Shampoo,Beauty,Nike,1252,1464,131,3.6
1126,168,Dry Fruits,Grocery,Generic,1713,2021,238,4.7
1127,14,Lipstick,Beauty,Milton,1447,2229,163,5.0
1128,236,Storage Box,Home & Kitchen,Nike,899,1602,180,4.9
1129,256,Tea,Grocery,Puma,1890,2346,334,3.8
1130,96,Bedsheet,Home & Kitchen,Boat,1887,3006,300,3.8
1131,103,Dry Fruits,Grocery,Mamaearth,2413,3582,346,4.8
1132,47,Bluetooth Earbuds,Electronics,Mamaearth,1054,1475,299,3.8
1133,256,Spices,Grocery,Nike,1817,3047,277,4.2
1134,231,Power Bank,Electronics,Puma,1607,2831,170,3.6
1135,113,Power Bank,Electronics,Mamaearth,1530,1932,243,3.9
1136,144,Storage Box,Home & Kitchen,Prestige,1827,2218,354,4.9
1137,48,Smart Watch,Electronics,Boat,2473,4235,395,4.1
1138,125,Saree,Fashion,Puma,498,612,397,4.6
1139,239,Jeans,Fashion,Mamaearth,1646,2905,387,4.2
1140,62,Saree,Fashion,Prestige,1268,1549,203,4.1
1141,202,Lipstick,Beauty,Nike,2479,3255,234,3.9
1142,28,Smart Watch,Electronics,Milton,2419,2976,124,3.8
1143,247,Shampoo,Beauty,Nike,433,774,307,4.4
1144,21,Saree,Fashion,Puma,567,985,150,3.8
1145,77,Tea,Grocery,Puma,1866,3200,267,3.6
1146,265,Tea,Grocery,Generic,2484,2949,129,4.0
1147,274,Storage Box,Home & Kitchen,Lakme,2470,3762,210,4.2
1148,34,Lipstick,Beauty,Mamaearth,1737,2165,150,4.8
1149,93,Spices,Grocery,Prestige,2098,2829,326,3.8
1150,244,Dry Fruits,Grocery,Generic,1912,3283,28,5.0
1151,149,Spices,Grocery,Puma,866,1530,163,3.7
1152,289,Storage Box,Home & Kitchen,Lakme,2459,4389,187,3.7
1153,66,Smart Watch,Electronics,Milton,967,1292,255,4.2
1154,251,Storage Box,Home & Kitchen,Milton,282,470,127,4.3
1155,120,Bluetooth Earbuds,Electronics,Nike,687,873,143,3.6
1156,297,Tea,Grocery,Mamaearth,1553,2057,320,4.7
1157,256,Smart Watch,Electronics,Prestige,1333,2328,286,3.8
1158,91,Smart Watch,Electronics,Milton,1171,1632,166,4.9
1159,51,Smart Watch,Electronics,Lakme,1164,1492,306,3.7
1160,150,Bluetooth Earbuds,Electronics,Puma,2290,2871,271,3.8
1161,295,Dry Fruits,Grocery,Nike,1850,2336,303,3.8
1162,67,Spices,Grocery,Mamaearth,1012,1204,347,3.8
1163,264,Dry Fruits,Grocery,Lakme,307,467,225,4.0
1164,278,Lipstick,Beauty,Generic,1042,1374,307,4.5
1165,39,Face Wash,Beauty,Mamaearth,1949,3406,257,3.9
1166,161,Lipstick,Beauty,Milton,2331,2687,174,3.6
1167,209,Smart Watch,Electronics,Boat,1918,2474,400,4.2
1168,254,Women's Kurti,Fashion,Mamaearth,1530,2105,214,4.2
1169,192,Spices,Grocery,Boat,1667,2423,40,4.7
1170,295,Jeans,Fashion,Milton,1223,1596,163,4.9
1171,288,Spices,Grocery,Lakme,1401,1760,141,4.6
1172,298,Tea,Grocery,Generic,897,1500,391,3.8
1173,252,Men T-Shirt,Fashion,Generic,1632,1884,77,4.7
1174,222,Jeans,Fashion,Milton,1485,2526,274,4.4
1175,52,Shampoo,Beauty,Generic,1336,2307,346,4.7
1176,41,Saree,Fashion,Generic,1702,2946,225,4.5
1177,159,Spices,Grocery,Mamaearth,2357,4160,360,4.1
1178,27,Dry Fruits,Grocery,Boat,2111,3252,153,4.1
1179,224,Saree,Fashion,Prestige,1114,1336,45,5.0
1180,46,Shampoo,Beauty,Lakme,776,991,205,3.6
1181,299,Saree,Fashion,Mamaearth,180,288,43,3.8
1182,123,Mixer,Home & Kitchen,Prestige,2398,3288,258,4.8
1183,248,Bluetooth Earbuds,Electronics,Generic,2074,3645,40,4.2
1184,24,Mixer,Home & Kitchen,Prestige,670,878,82,4.2
1185,81,Mixer,Home & Kitchen,Puma,1629,2154,250,3.6
1186,243,Smart Watch,Electronics,Boat,1957,2773,297,4.6
1187,132,Smart Watch,Electronics,Lakme,1765,2498,31,3.6
1188,258,Smart Watch,Electronics,Generic,303,429,140,4.8
1189,298,Storage Box,Home & Kitchen,Mamaearth,238,367,156,3.9
1190,111,Men T-Shirt,Fashion,Mamaearth,1015,1485,114,4.6
1191,293,Men T-Shirt,Fashion,Prestige,691,1088,111,3.5
1192,226,Storage Box,Home & Kitchen,Nike,879,1286,213,4.3
1193,239,Storage Box,Home & Kitchen,Milton,1384,2321,123,3.6
1194,13,Bluetooth Earbuds,Electronics,Boat,141,218,273,4.4
1195,200,Spices,Grocery,Boat,1559,2731,181,4.8
1196,293,Tea,Grocery,Boat,963,1455,333,4.0
1197,21,Storage Box,Home & Kitchen,Nike,1014,1322,65,4.2
1198,161,Mixer,Home & Kitchen,Milton,1644,2833,261,4.1
1199,114,Power Bank,Electronics,Generic,1449,2044,190,4.4
1200,27,Storage Box,Home & Kitchen,Generic,777,1285,281,3.7
1201,252,Lipstick,Beauty,Lakme,1071,1581,382,4.0
1202,63,Spices,Grocery,Lakme,896,1157,218,4.3
1203,21,Power Bank,Electronics,Nike,1751,2171,390,4.7
1204,57,Shampoo,Beauty,Lakme,465,548,32,4.2
1205,260,Bedsheet,Home & Kitchen,Lakme,711,1200,365,4.2
1206,287,Bedsheet,Home & Kitchen,Milton,277,445,182,4.6
1207,227,Bedsheet,Home & Kitchen,Generic,377,622,161,3.6
1208,259,Tea,Grocery,Lakme,1541,2403,250,4.0
1209,32,Power Bank,Electronics,Nike,2467,2866,361,3.8
1210,274,Men T-Shirt,Fashion,Milton,2395,4194,286,4.3
1211,106,Mixer,Home & Kitchen,Lakme,433,606,106,4.8
1212,176,Tea,Grocery,Generic,2245,3449,220,3.5
1213,107,Saree,Fashion,Puma,1553,2587,321,4.1
1214,176,Mixer,Home & Kitchen,Milton,635,871,356,4.8
1215,81,Mixer,Home & Kitchen,Generic,1886,2865,296,4.6
1216,158,Mixer,Home & Kitchen,Milton,1680,2271,71,5.0
1217,48,Power Bank,Electronics,Prestige,1011,1745,187,3.6
1218,92,Bedsheet,Home & Kitchen,Boat,2180,3515,112,4.2
1219,113,Jeans,Fashion,Boat,1790,2509,287,4.8
1220,49,Face Wash,Beauty,Prestige,2030,2987,62,4.4
1221,207,Smart Watch,Electronics,Boat,927,1464,346,3.6
1222,206,Spices,Grocery,Generic,1955,3121,105,4.9
1223,241,Bluetooth Earbuds,Electronics,Puma,196,273,240,4.7
1224,173,Mixer,Home & Kitchen,Nike,1426,2378,129,3.9
1225,140,Women's Kurti,Fashion,Milton,442,549,49,4.5
1226,218,Spices,Grocery,Puma,917,1615,283,4.2
1227,281,Face Wash,Beauty,Boat,1559,2558,309,3.7
1228,107,Bluetooth Earbuds,Electronics,Prestige,2204,2722,289,3.7
1229,31,Power Bank,Electronics,Mamaearth,480,760,138,3.6
1230,46,Bedsheet,Home & Kitchen,Lakme,866,1123,305,3.5
1231,77,Dry Fruits,Grocery,Boat,805,1162,346,3.6
1232,7,Dry Fruits,Grocery,Lakme,1222,2150,172,4.1
1233,273,Men T-Shirt,Fashion,Mamaearth,1401,1960,261,3.5
1234,241,Shampoo,Beauty,Puma,993,1258,177,4.8
1235,124,Tea,Grocery,Lakme,1916,3247,128,3.8
1236,150,Shampoo,Beauty,Boat,2248,3957,175,3.7
1237,227,Women's Kurti,Fashion,Nike,1798,2970,231,3.6
1238,25,Bluetooth Earbuds,Electronics,Prestige,1208,1392,247,3.5
1239,164,Tea,Grocery,Generic,1016,1456,367,4.9
1240,208,Men T-Shirt,Fashion,Lakme,233,394,369,4.3
1241,21,Shampoo,Beauty,Prestige,145,180,316,4.6
1242,279,Bluetooth Earbuds,Electronics,Mamaearth,306,423,71,4.2
1243,96,Storage Box,Home & Kitchen,Boat,1478,2484,197,3.6
1244,148,Storage Box,Home & Kitchen,Puma,523,679,77,4.9
1245,196,Storage Box,Home & Kitchen,Puma,1621,2174,362,3.6
1246,32,Jeans,Fashion,Boat,2225,3105,71,4.0
1247,140,Smart Watch,Electronics,Prestige,769,1273,233,4.5
1248,239,Saree,Fashion,Puma,2186,3254,68,5.0
1249,50,Bedsheet,Home & Kitchen,Generic,172,238,270,4.7
1250,212,Shampoo,Beauty,Milton,399,578,376,3.7
1251,164,Face Wash,Beauty,Boat,1527,2119,242,4.0
1252,253,Storage Box,Home & Kitchen,Puma,1833,2731,201,4.9
1253,295,Storage Box,Home & Kitchen,Mamaearth,2301,3820,292,4.3
1254,6,Face Wash,Beauty,Generic,2105,3488,101,4.7
1255,38,Dry Fruits,Grocery,Lakme,1234,1694,397,4.8
1256,237,Storage Box,Home & Kitchen,Puma,2281,4072,208,4.1
1257,103,Men T-Shirt,Fashion,Nike,1635,1956,113,3.8
1258,16,Spices,Grocery,Generic,1590,2105,160,4.8
1259,295,Tea,Grocery,Puma,1853,2982,147,4.4
1260,195,Power Bank,Electronics,Boat,1493,2274,267,4.8
1261,102,Tea,Grocery,Nike,1775,2719,210,3.9
1262,145,Dry Fruits,Grocery,Prestige,1472,2219,181,3.6
1263,18,Jeans,Fashion,Generic,2479,4376,210,4.2
1264,76,Face Wash,Beauty,Puma,334,563,393,4.8
1265,233,Bluetooth Earbuds,Electronics,Mamaearth,1483,1796,265,4.4
1266,189,Men T-Shirt,Fashion,Milton,2003,2385,197,3.6
1267,32,Storage Box,Home & Kitchen,Mamaearth,1640,2731,395,4.5
1268,239,Shampoo,Beauty,Nike,809,1292,261,4.2
1269,166,Smart Watch,Electronics,Puma,360,480,134,4.7
1270,234,Bedsheet,Home & Kitchen,Milton,2427,3457,375,4.3
1271,27,Tea,Grocery,Milton,428,707,149,4.1
1272,100,Storage Box,Home & Kitchen,Puma,200,336,82,4.2
1273,196,Jeans,Fashion,Prestige,1584,1978,304,4.7
1274,156,Smart Watch,Electronics,Nike,1981,2439,371,3.6
1275,277,Power Bank,Electronics,Mamaearth,880,1325,202,3.6
1276,76,Lipstick,Beauty,Boat,357,448,220,4.8
1277,19,Jeans,Fashion,Generic,1220,1758,199,4.8
1278,134,Bedsheet,Home & Kitchen,Milton,1052,1366,333,4.3
1279,12,Mixer,Home & Kitchen,Nike,718,1258,119,4.1
1280,141,Smart Watch,Electronics,Nike,1755,2698,277,4.8
1281,242,Power Bank,Electronics,Mamaearth,1041,1562,115,4.2
1282,18,Bluetooth Earbuds,Electronics,Boat,701,865,40,4.4
